Date,High,result,Volume
2008-07-25,28.10577,18.284903,49914300
2008-07-28,27.836538,17.635288,51241200
2008-07-29,27.307692,18.087471,47573200
2008-07-30,28.221153,18.450495,57649000
2008-07-31,27.846153,18.01742,57003000
2008-08-01,27.596153,17.966467,38947500
2008-08-04,27.336538,17.940989000000002,38331800
2008-08-05,28.125,18.628826,54327700
2008-08-06,28.057692,18.469603,40472400
2008-08-07,27.961538,18.195733999999998,43204000
2008-08-08,28.596153,18.877203,63435900
2008-08-11,29.221153,19.074642,51132600
2008-08-12,29.01923,18.940901,39314100
2008-08-13,28.51923,18.667042000000002,40256800
2008-08-14,28.740384999999996,18.800779000000002,37321200
2008-08-15,28.89423,18.979113,41799800
2008-08-18,29.14423,18.692511,43740100
2008-08-19,28.125,18.284903,43752300
2008-08-20,27.817308,18.246691000000002,42294200
2008-08-21,27.711538,18.310381,39132600
2008-08-22,28.115384999999996,18.546028,31045200
2008-08-25,27.923077000000003,18.03652,44798200
2008-08-26,27.39423,18.004669,41903100
2008-08-27,27.490384999999996,17.972832,34782800
2008-08-28,27.798077000000003,18.36133,44393500
2008-08-29,27.76923,17.896406,48970500
2008-09-02,28.028847,18.170265,61142800
2008-09-03,27.586538,18.195733999999998,38584200
2008-09-04,27.39423,17.641655,62698400
2008-09-05,26.85577,17.756292000000002,52083200
2008-09-08,28.048077000000003,18.526928,87907600
2008-09-09,28.153847,17.909143,75409400
2008-09-10,27.336538,17.890036,58090200
2008-09-11,27.240384999999996,17.934620000000002,85379800
2008-09-12,26.673077000000003,17.036615,160756100
2008-09-15,25.048077,15.667314999999999,179747900
2008-09-16,24.451923,15.960284,190728800
2008-09-17,23.442307999999997,14.896685999999999,237062400
2008-09-18,24.548077,16.008987,216918100
2008-09-19,28.076922999999997,17.190777,219327600
2008-09-22,26.423077000000003,16.887259,58217800
2008-09-23,24.653847,16.11231,66667000
2008-09-24,24.115385,15.879837,63164600
2008-09-25,25.23077,16.583736,109099000
2008-09-26,24.817307999999997,16.306051,49252100
2008-09-29,24.653847,14.917618,79736500
2008-09-30,25.048077,16.467491,79012400
2008-10-01,24.759615,15.821710999999999,189193300
2008-10-02,22.009615,14.304122,540527500
2008-10-03,22.115385,13.929560999999998,223461300
2008-10-06,21.028847,13.806864000000001,191941300
2008-10-07,21.778847,13.109415,164337800
2008-10-08,21.14423,13.335443,144329300
2008-10-09,20.788462,12.276359,163406500
2008-10-10,20.673077,13.884359,286218600
2008-10-13,21.471153,13.561473000000001,148013400
2008-10-14,21.528847,13.464597,159271100
2008-10-15,19.865385,12.431346000000001,119123400
2008-10-16,19.192307999999997,12.844646000000001,157125800
2008-10-17,19.740385,12.676744,129551200
2008-10-20,19.586538,13.006089,98372900
2008-10-21,20.221153,13.141706,106999600
2008-10-22,19.423077,12.244064,122996800
2008-10-23,18.5,12.140744,159390900
2008-10-24,17.528847,11.514329,134251000
2008-10-27,18.125,11.449752,125561900
2008-10-28,18.846153,12.586332,145160600
2008-10-29,19.23077,12.399053,142653700
2008-10-30,19.201923,12.495922,95334600
2008-10-31,19.038462,12.599252,95610500
2008-11-03,19.115385,12.463632,58665900
2008-11-04,20.23077,13.412934,121533300
2008-11-05,20.173077,12.87048,90553700
2008-11-06,18.990385,11.843678,132451800
2008-11-07,18.365385,12.179486,82133200
2008-11-10,18.64423,11.914721,84165000
2008-11-11,17.596153,11.501416,108180000
2008-11-12,16.875,10.519821,184214000
2008-11-13,16.278847,10.887922,312920600
2008-11-14,16.432692000000003,10.345459,133428000
2008-11-17,15.865385,10.403583,101360500
2008-11-18,15.721154,10.371293,140522700
2008-11-19,15.576923,9.331581,188801800
2008-11-20,13.894231,8.291868,244529200
2008-11-21,13.519231,9.060352,179369000
2008-11-24,15.298077,9.854664,165582300
2008-11-25,15.461538000000001,10.184014999999999,127174300
2008-11-26,15.625,10.455243,86149300
2008-11-28,16.528847,11.088113,61368400
2008-12-01,15.75,10.009653,108735600
2008-12-02,17.10577,11.372257000000001,227851700
2008-12-03,17.567307999999997,11.708069,163494200
2008-12-04,17.509615,11.333513,116621600
2008-12-05,17.596153,11.527244,111497000
2008-12-08,18.557692000000003,12.192403,136668300
2008-12-09,17.942307999999997,11.482041,115128000
2008-12-10,17.740385,11.624113000000001,80013600
2008-12-11,16.932692000000003,11.01062,83821200
2008-12-12,16.625,11.049366000000001,74956500
2008-12-15,16.451923,10.946043,66278300
2008-12-16,17.432692000000003,11.572451,123554600
2008-12-17,17.10577,11.230186,105026000
2008-12-18,16.884615,10.306716999999999,159779700
2008-12-19,15.913461999999999,10.655437,141765900
2008-12-22,15.990385,10.37775,75444900
2008-12-23,15.865385,10.610233000000001,67753800
2008-12-24,15.605769,10.611814,24326500
2008-12-26,15.509615,10.519592,30860400
2008-12-29,15.384615,10.315394,58139100
2008-12-30,15.240385,10.420789,60746800
2008-12-31,15.711538000000001,10.671099,62710300
2009-01-02,16.413462,11.244174000000001,59396500
2009-01-05,16.576923,10.954344,75427800
2009-01-06,16.326923,11.105847,74035000
2009-01-07,16.057692000000003,10.611814,73640000
2009-01-08,15.576923,10.631574,64625000
2009-01-09,15.759615,10.539356,55279400
2009-01-12,15.576923,10.427374,67981100
2009-01-13,15.086538000000001,9.841122,134265400
2009-01-14,14.076923,9.294394,104780600
2009-01-15,13.596154,9.070433,146082900
2009-01-16,13.788461999999999,9.195586,134152600
2009-01-20,13.548077,8.517118,123522600
2009-01-21,12.721153999999999,8.582989,153341400
2009-01-22,13.038461999999999,8.879408,157618900
2009-01-23,12.682692999999999,7.924277,339510800
2009-01-26,12.163461999999999,8.181174,129227000
2009-01-27,12.682692999999999,8.60275,124052500
2009-01-28,13.221154,8.892583,120032000
2009-01-29,12.836538000000001,8.378786,82561300
2009-01-30,12.307692999999999,7.990149000000001,115844400
2009-02-02,11.567307000000001,7.654205999999999,146145600
2009-02-03,11.423077000000001,7.48953,130987800
2009-02-04,11.326922999999999,7.417071000000001,107234000
2009-02-05,10.846153999999999,7.1470009999999995,202588100
2009-02-06,11.009615,7.311678,227539100
2009-02-09,12.403846000000001,8.326093,242254800
2009-02-10,12.153846000000001,7.654205999999999,204158200
2009-02-11,11.586538000000001,7.864991000000001,91062500
2009-02-12,11.298077000000001,7.693731,137367200
2009-02-13,11.288461999999999,7.5356380000000005,90058800
2009-02-17,10.769231,7.120651,139131800
2009-02-18,10.721153999999999,7.153588,99089600
2009-02-19,10.557692999999999,6.829363000000001,163246500
2009-02-20,9.461538000000001,6.367736,337892900
2009-02-23,9.230769,6.007937999999999,232970800
2009-02-24,8.903846000000001,6.164077,271951200
2009-02-25,9.096153999999999,6.116557,199501900
2009-02-26,9.375,6.177654,161541000
2009-02-27,8.846153999999999,5.777126,333535400
2009-03-02,7.9807690000000004,5.1593599999999995,307607400
2009-03-03,7.586538000000001,4.758830000000001,431014600
2009-03-04,6.971153999999999,4.541594,783020500
2009-03-05,6.8942309999999996,4.521227,463127700
2009-03-06,6.971153999999999,4.792774,332234200
2009-03-09,7.528846000000001,5.030375,275647800
2009-03-10,8.644231,6.021515,383453900
2009-03-11,9.0,5.763547,261382900
2009-03-12,9.403846000000001,6.496718,369202000
2009-03-13,9.596153999999999,6.530662,224939000
2009-03-16,9.961538000000001,6.5578199999999995,235241000
2009-03-17,9.663461999999999,6.788632000000001,156414900
2009-03-18,10.278846000000001,7.005864999999999,207380600
2009-03-19,10.913461999999999,6.876885000000001,299222600
2009-03-20,9.682692999999999,6.476353,262874300
2009-03-23,10.048077000000001,7.0805419999999994,221364400
2009-03-24,10.490385,7.066963,204353600
2009-03-25,10.663461999999999,7.121275,217921600
2009-03-26,10.576922999999999,7.399609,166038400
2009-03-27,10.605769,7.318147,108832400
2009-03-30,10.740385,6.7411080000000005,160410400
2009-03-31,10.057692999999999,6.863307000000001,138049900
2009-04-01,9.865385,6.904038000000001,118514700
2009-04-02,10.576922999999999,7.29099,152515800
2009-04-03,10.567307000000001,7.426761999999999,128649500
2009-04-06,10.798077000000001,7.5964789999999995,136843000
2009-04-07,10.490385,7.2298919999999995,111803200
2009-04-08,10.355769,7.223103999999999,99686900
2009-04-09,11.182692999999999,7.691521000000001,156471600
2009-04-13,11.942307000000001,8.234608999999999,198153400
2009-04-14,12.019231,7.813716,190915200
2009-04-15,11.490385,8.030952000000001,125013700
2009-04-16,11.951922999999999,8.32965,137814000
2009-04-17,12.240385,8.411113,232411700
2009-04-20,11.653846000000001,7.705095,149322300
2009-04-21,11.432692999999999,7.942698,128344700
2009-04-22,12.0,8.010584,135410900
2009-04-23,11.721153999999999,8.064892,98685600
2009-04-24,11.875,8.221032000000001,101331400
2009-04-27,11.875,8.207458,84994400
2009-04-28,11.807692999999999,8.146359,85837900
2009-04-29,12.086538000000001,8.295706,105972400
2009-04-30,12.317307000000001,8.587617999999999,118995900
2009-05-01,12.355769,8.614775,83228300
2009-05-04,12.663461999999999,8.893105,122104500
2009-05-05,12.971153999999999,8.893105,109635000
2009-05-06,13.269231,9.280059,134064700
2009-05-07,13.836538000000001,9.47693,147822800
2009-05-08,13.990385,9.863882,133147200
2009-05-11,13.865385,9.633069,97230400
2009-05-12,13.759615,9.286847999999999,122839000
2009-05-13,12.740385,8.764123,110895700
2009-05-14,12.673077000000001,8.852373,93854200
2009-05-15,12.75,8.730181,86713500
2009-05-18,12.980769,9.144285,79923600
2009-05-19,13.423077,9.300427,95788300
2009-05-20,13.826923,9.347944,118089600
2009-05-21,13.009615,8.988147,109649900
2009-05-22,12.884615,8.893105,56190900
2009-05-26,13.086538000000001,9.089977000000001,99735300
2009-05-27,12.980769,8.818432000000001,111775800
2009-05-28,12.769231,8.954206,85779300
2009-05-29,13.009615,9.151073,88283800
2009-06-01,13.451923,9.409042999999999,89854600
2009-06-02,13.317307000000001,9.368310000000001,68760700
2009-06-03,13.173077,9.164653999999999,71076700
2009-06-04,13.221154,9.334364,60706500
2009-06-05,13.442307000000001,9.191807,78682300
2009-06-08,13.163461999999999,9.205385,60820400
2009-06-09,13.163461999999999,9.212173,56542000
2009-06-10,13.240385,9.096767,85189900
2009-06-11,13.221154,9.137497999999999,74286800
2009-06-12,13.0,9.171443,59736000
2009-06-15,12.846153999999999,8.927047,78522600
2009-06-16,12.721153999999999,8.67587,95048400
2009-06-17,12.240385,8.316073,134868700
2009-06-18,11.721153999999999,8.19557,183171000
2009-06-19,11.798077000000001,8.284575,129460200
2009-06-22,11.442307000000001,7.887465,106534300
2009-06-23,11.211538000000001,7.942241,90454200
2009-06-24,11.567307000000001,8.010707,85944300
2009-06-25,11.471153999999999,8.120255,78813300
2009-06-26,11.538461999999999,8.044941,70836300
2009-06-29,11.375,8.051789999999999,54805100
2009-06-30,11.480769,8.024403999999999,91189900
2009-07-01,11.442307000000001,8.06548,66744700
2009-07-02,11.326922999999999,7.846385000000001,74490500
2009-07-06,11.076922999999999,7.860077,68096000
2009-07-07,11.096153999999999,7.538281,103236000
2009-07-08,10.634615,7.3328809999999995,145262600
2009-07-09,10.567307000000001,7.435579,84844000
2009-07-10,10.432692999999999,7.380808999999999,72919700
2009-07-13,11.057692999999999,7.846385000000001,105829500
2009-07-14,11.278846000000001,7.969628999999999,74450700
2009-07-15,11.807692999999999,8.380434,95934600
2009-07-16,12.019231,8.489981,96150400
2009-07-17,11.519231,7.976471000000001,188146500
2009-07-20,11.471153999999999,7.99017,98192100
2009-07-21,11.355769,7.853232000000001,105256300
2009-07-22,11.288461999999999,7.962783,81281000
2009-07-23,11.615385,8.181878,106436200
2009-07-24,11.586538000000001,8.236649,62123100
2009-07-27,11.903846000000001,8.435207,80074200
2009-07-28,12.211538000000001,8.572142999999999,109733400
2009-07-29,11.961538000000001,8.394126,83237700
2009-07-30,12.855769,8.9761,175814900
2009-07-31,12.932692999999999,9.174656,113663800
2009-08-03,13.307692999999999,9.393753,102991900
2009-08-04,13.288461999999999,9.462222,118923400
2009-08-05,13.557692999999999,9.578616,103704200
2009-08-06,13.875,9.797707,125028300
2009-08-07,14.307692999999999,10.064734,99596600
2009-08-10,14.259615,9.975728,89141600
2009-08-11,13.932692999999999,9.578616,106832100
2009-08-12,13.788461999999999,9.674467,96045500
2009-08-13,13.865385,9.653927000000001,87133600
2009-08-14,13.605769,9.530685,68300300
2009-08-17,12.903846000000001,9.147271,84532300
2009-08-18,13.125,9.304744,62541900
2009-08-19,13.096153999999999,9.263662,62774200
2009-08-20,13.346154,9.455372,66436000
2009-08-21,13.730769,9.729245,94243000
2009-08-24,13.942307000000001,9.722396,89021900
2009-08-25,13.884615,9.790866000000001,80204000
2009-08-26,13.75,9.660772999999999,69307100
2009-08-27,13.701923,9.71555,66369600
2009-08-28,13.817307000000001,9.640236,76839700
2009-08-31,13.442307000000001,9.516994,69773600
2009-09-01,13.346154,9.133576,107613400
2009-09-02,12.807692999999999,9.03772,73223400
2009-09-03,12.961538000000001,9.208889,56635900
2009-09-04,13.365385,9.496450999999999,80320500
2009-09-08,14.125,9.927797,148672400
2009-09-09,14.451923,10.181128999999999,160217700
2009-09-10,14.365385,10.133204,124675300
2009-09-11,14.403846,10.044194000000001,105267800
2009-09-14,14.817307000000001,10.509772,144855400
2009-09-15,15.528846,10.954813,217566500
2009-09-16,16.51923,11.639489,279726900
2009-09-17,16.846153,11.476909,265269200
2009-09-18,16.23077,11.366691000000001,127945000
2009-09-21,16.240385,11.5458,113671000
2009-09-22,16.528847,11.718027000000001,99746900
2009-09-23,16.826923,11.711135,139680400
2009-09-24,16.509615,11.4218,128158400
2009-09-25,15.932692999999999,11.277133000000001,107885200
2009-09-28,16.259615,11.5458,76738000
2009-09-29,16.432692000000003,11.511353999999999,84009300
2009-09-30,16.211538,11.311577999999999,125594100
2009-10-01,15.759615,11.001575,118033800
2009-10-02,15.057692999999999,10.581354,138415400
2009-10-05,15.298077,10.905134,77063000
2009-10-06,15.769231,11.077352000000001,99525900
2009-10-07,15.692307000000001,11.132467,63347900
2009-10-08,15.913461999999999,11.1738,80464200
2009-10-09,15.740385,11.146244,73223100
2009-10-12,15.855769,11.249578,60972300
2009-10-13,15.903846,11.29091,73468700
2009-10-14,16.221153,11.600912,96272200
2009-10-15,16.192307999999997,11.566467,96022000
2009-10-16,15.778846,11.077352000000001,189628100
2009-10-19,15.509615,10.912021000000001,103215500
2009-10-20,15.211538000000001,10.73291,105131000
2009-10-21,15.336538000000001,10.698464999999999,100550900
2009-10-22,14.980769,10.567574,130126200
2009-10-23,14.807692999999999,10.471131,91610100
2009-10-26,14.855769,10.340242,100121700
2009-10-27,14.557692999999999,10.285131,90963800
2009-10-28,14.25,9.933797,111563700
2009-10-29,14.413461999999999,10.243798,87000300
2009-10-30,14.365385,9.823576,135040900
2009-11-02,14.028846,9.968243,105173100
2009-11-03,13.913461999999999,9.864908999999999,80164900
2009-11-04,14.028846,9.775350999999999,83515700
2009-11-05,13.990385,9.940685,73365800
2009-11-06,14.894231,10.560686,171655500
2009-11-09,15.307692999999999,10.918914,107025200
2009-11-10,15.375,10.870687,76544100
2009-11-11,15.355769,10.905134,74149200
2009-11-12,15.326923,10.850022000000001,68309200
2009-11-13,15.192307000000001,10.788022,68046900
2009-11-16,15.567307000000001,11.022243,102158500
2009-11-17,15.461538000000001,11.036019,54120000
2009-11-18,15.519231,11.084246,49471500
2009-11-19,15.346154,10.856909,72562100
2009-11-20,15.115385,10.739801,66472600
2009-11-23,15.423077,11.036019,76861700
2009-11-24,15.576923,11.104911999999999,83933600
2009-11-25,15.625,11.146244,50092200
2009-11-27,15.461538000000001,10.98091,63354300
2009-11-30,15.442307000000001,11.036019,72975200
2009-12-01,15.721154,11.139355,101955600
2009-12-02,15.596154,11.070466,67937600
2009-12-03,15.682692999999999,11.022243,77538000
2009-12-04,15.855769,11.160019,91937700
2009-12-07,15.615385,11.077352000000001,66994000
2009-12-08,15.317307000000001,10.829353,82006200
2009-12-09,15.182692999999999,10.788022,61044400
2009-12-10,15.240385,10.753578,58013300
2009-12-11,15.384615,10.967133,58706600
2009-12-14,15.451923,10.9878,45611800
2009-12-15,15.403846,10.850022000000001,82410900
2009-12-16,15.240385,10.808686999999999,75446200
2009-12-17,15.336538000000001,10.877574000000001,71004600
2009-12-18,15.298077,10.739801,82370600
2009-12-21,15.182692999999999,10.726022,55258000
2009-12-22,15.086538000000001,10.664017999999999,50093900
2009-12-23,14.884615,10.687603,44034400
2009-12-24,14.884615,10.708408,19323400
2009-12-28,14.836538000000001,10.639052000000001,47574500
2009-12-29,14.932692999999999,10.708408,50322700
2009-12-30,14.778846,10.64599,46748100
2009-12-31,14.75,10.493408,46312800
2010-01-04,15.038461999999999,10.715342999999999,69763000
2010-01-05,15.067307000000001,10.770828999999999,67132600
2010-01-06,15.019231,10.715342999999999,57683400
2010-01-07,15.846154,11.270185000000001,192891100
2010-01-08,16.048077,11.512927000000001,119717100
2010-01-11,16.23077,11.623892,79742400
2010-01-12,16.192307999999997,11.630828,67207700
2010-01-13,16.26923,11.672442,67956000
2010-01-14,16.221153,11.582279,59655900
2010-01-15,16.10577,11.401958,77072400
2010-01-19,16.10577,11.471311,63125200
2010-01-20,16.038462,11.443572999999999,67075400
2010-01-21,15.846154,11.110666,103117200
2010-01-22,16.115385,11.173086999999999,169184800
2010-01-25,15.894231,11.35341,78166800
2010-01-26,16.057692000000003,11.339537,81137600
2010-01-27,15.759615,11.304861,79924600
2010-01-28,15.817307000000001,11.207765,82301400
2010-01-29,15.865385,11.152281,84404900
2010-02-01,15.711538000000001,11.270185000000001,59218100
2010-02-02,16.298077,11.686314999999999,120379300
2010-02-03,16.375,11.568412,73609300
2010-02-04,15.865385,11.124539,114503100
2010-02-05,15.567307000000001,10.95115,149243300
2010-02-08,15.230769,10.819378,73306400
2010-02-09,15.278846,10.819378,101483500
2010-02-10,15.259615,10.881797,71112100
2010-02-11,15.182692999999999,10.937282000000002,69572500
2010-02-12,15.144231,10.784699,79563200
2010-02-16,15.5,11.124539,72222500
2010-02-17,15.596154,11.200828,62976000
2010-02-18,15.663461999999999,11.263247999999999,49226800
2010-02-19,15.625,11.214697,67809600
2010-02-22,15.711538000000001,11.270185000000001,46787500
2010-02-23,15.692307000000001,11.062118,65905900
2010-02-24,15.519231,11.180024000000001,58916600
2010-02-25,15.336538000000001,11.113008,65899000
2010-02-26,15.528846,11.210733,62986900
2010-03-01,15.528846,11.099047,65310200
2010-03-02,15.336538000000001,11.099047,54691100
2010-03-03,15.663461999999999,11.189793,87170000
2010-03-04,15.538461999999999,11.245641,49017400
2010-03-05,15.740385,11.413172,67791200
2010-03-08,15.836538000000001,11.357327,55823900
2010-03-09,15.980769,11.510899,87033000
2010-03-10,15.971154,11.524859,70557100
2010-03-11,15.913461999999999,11.503922,67501700
2010-03-12,16.403847,11.894826,117390400
2010-03-15,16.682692000000003,12.069344000000001,122669100
2010-03-16,17.461538,12.613825,237713900
2010-03-17,17.692307999999997,12.592882000000001,166919700
2010-03-18,17.557692000000003,12.69759,92056000
2010-03-19,17.634615,12.613825,119388400
2010-03-22,17.432692000000003,12.613825,67538300
2010-03-23,17.740385,12.795316999999999,111883300
2010-03-24,18.211538,12.879081,129210700
2010-03-25,18.038462,12.774379,101575100
2010-03-26,17.913462,12.802299,87755700
2010-03-29,17.846153,12.844178,87273400
2010-03-30,17.76923,12.774379,55295400
2010-03-31,17.653847,12.704574000000001,61585100
2010-04-01,17.692307999999997,12.795316999999999,47297100
2010-04-05,17.932692000000003,12.93493,58114500
2010-04-06,17.932692000000003,12.983789999999999,56270700
2010-04-07,18.028847,12.913983,62882700
2010-04-08,17.932692000000003,12.955869,63016600
2010-04-09,17.951923,12.927946,56797200
2010-04-12,18.25,13.060578,74568500
2010-04-13,18.39423,13.228107999999999,96288500
2010-04-14,18.653847,13.507331,85237300
2010-04-15,18.932692000000003,13.612038,107246700
2010-04-16,18.701923,13.242073999999999,179269800
2010-04-19,18.240385,13.221129000000001,81282400
2010-04-20,18.461538,13.263010999999999,59973100
2010-04-21,18.442307999999997,13.283954999999999,60743200
2010-04-22,18.278847,13.228107999999999,75966300
2010-04-23,18.365385,13.311878,60088600
2010-04-26,18.625,13.47243,68341400
2010-04-27,18.740385,13.053595,114014200
2010-04-28,18.35577,13.228107999999999,88406600
2010-04-29,18.740385,13.60506,72869000
2010-04-30,18.942307999999997,13.165281,116618400
2010-05-03,18.596153,13.444504,62564000
2010-05-04,18.336538,12.969828,97888600
2010-05-05,17.778847,12.634766,111279500
2010-05-06,17.451923,12.083302,189407700
2010-05-07,17.009615,11.783142,172084500
2010-05-10,17.663462,12.592882000000001,143698100
2010-05-11,17.634615,12.564960000000001,86843900
2010-05-12,17.788462,12.872107000000002,70623800
2010-05-13,17.721153,12.599865,66885100
2010-05-14,17.346153,12.313659,87064300
2010-05-17,17.038462,12.257814999999999,81904600
2010-05-18,17.182692000000003,12.027459,82672200
2010-05-19,16.711538,12.048397999999999,140340700
2010-05-20,16.182692000000003,11.350347,160613700
2010-05-21,15.798077,11.462035,152230300
2010-05-24,15.759615,11.175836,77094800
2010-05-25,15.355769,11.13395,127122200
2010-05-26,15.855769,11.175836,86610600
2010-05-27,16.038462,11.629565,72923000
2010-05-28,16.048077,11.413172,73198600
2010-06-01,15.875,11.154895,76053100
2010-06-02,15.759615,11.413172,65362800
2010-06-03,15.846154,11.482978999999998,53910400
2010-06-04,15.461538000000001,10.966416,118996900
2010-06-07,15.144231,10.757003,76144700
2010-06-08,14.951923,10.805863,92951600
2010-06-09,15.096154,10.694177,69527700
2010-06-10,15.259615,10.945477,81760500
2010-06-11,15.009615,10.861706,73685700
2010-06-14,15.269231,10.743038,78763700
2010-06-15,15.240385,11.022262,82251900
2010-06-16,15.471154,11.064146000000001,90113700
2010-06-17,15.317307000000001,11.179378999999999,59322700
2010-06-18,15.432692999999999,11.207487,61701900
2010-06-21,15.817307000000001,11.312889,74070300
2010-06-22,15.548077,11.095061999999999,67582000
2010-06-23,15.278846,10.813991999999999,101477000
2010-06-24,14.855769,10.596169,100150900
2010-06-25,14.567307000000001,10.47672,139598700
2010-06-28,14.625,10.539957000000001,62863700
2010-06-29,14.221154,10.174571,119501000
2010-06-30,14.125,10.132413,84830900
2010-07-01,13.875,9.921613,111360800
2010-07-02,13.711538000000001,9.752975,81686300
2010-07-06,13.759615,9.816217,80240800
2010-07-07,14.096154,10.272947,95379800
2010-07-08,14.586538000000001,10.420506,91964100
2010-07-09,14.413461999999999,10.504826,47937900
2010-07-12,14.413461999999999,10.49077,39926400
2010-07-13,14.759615,10.687516,60175200
2010-07-14,14.711538000000001,10.680488,47554200
2010-07-15,14.692307000000001,10.715625,82502100
2010-07-16,14.480769,10.223758,130431600
2010-07-19,14.173077,10.272947,51035900
2010-07-20,14.432692999999999,10.4978,69970500
2010-07-21,14.615385,10.427529,67622700
2010-07-22,14.701923,10.687516,66872700
2010-07-23,15.240385,11.038848,117244700
2010-07-26,15.538461999999999,11.340995,84188300
2010-07-27,15.932692999999999,11.3691,72739700
2010-07-28,15.557692999999999,11.277755,54578200
2010-07-29,15.615385,11.348022,72575000
2010-07-30,15.615385,11.326944000000001,62535600
2010-08-02,15.836538000000001,11.530713,70108400
2010-08-03,15.884615,11.523686999999999,57296600
2010-08-04,15.875,11.579902,47968900
2010-08-05,15.903846,11.608008,48460700
2010-08-06,15.817307000000001,11.558823,61312300
2010-08-09,15.826923,11.509634,41515500
2010-08-10,15.711538000000001,11.418286,55365800
2010-08-11,15.413461999999999,11.031822,80250500
2010-08-12,15.076923,10.891289,60573000
2010-08-13,14.923077,10.806968,43316800
2010-08-16,14.894231,10.863184,58686700
2010-08-17,15.134615,10.947505,63344500
2010-08-18,15.134615,11.031822,43994900
2010-08-19,15.038461999999999,10.715625,85630200
2010-08-20,14.596154,10.561038,68019000
2010-08-23,14.682692999999999,10.462662,57804200
2010-08-24,14.182692999999999,10.237810000000001,93252700
2010-08-25,14.115385,10.237810000000001,79854400
2010-08-26,14.240385,10.188625,60616700
2010-08-27,14.192307000000001,10.336185,48331900
2010-08-30,14.153846,10.202678,38046600
2010-08-31,14.019231,10.174571,61593600
2010-09-01,14.519231,10.546982,81164400
2010-09-02,14.615385,10.645355,56610900
2010-09-03,14.961538000000001,10.813991999999999,66914700
2010-09-07,14.903846,10.84913,57580400
2010-09-08,15.182692999999999,11.031822,78072600
2010-09-09,15.384615,11.179378999999999,62926400
2010-09-10,15.461538000000001,11.228572,48503300
2010-09-13,15.682692999999999,11.418286,58562900
2010-09-14,15.653846,11.355047,50085900
2010-09-15,15.836538000000001,11.481524,71298200
2010-09-16,15.682692999999999,11.492006,48954800
2010-09-17,15.788461999999999,11.534491000000001,75400600
2010-09-20,15.961538000000001,11.718589999999999,47934900
2010-09-21,16.057692000000003,11.697346000000001,56321700
2010-09-22,16.028847,11.683187,49337400
2010-09-23,15.759615,11.428282000000001,55306900
2010-09-24,16.01923,11.796474,88431000
2010-09-27,16.009615,11.63362,42190700
2010-09-28,15.884615,11.640701,56031900
2010-09-29,15.826923,11.584055000000001,45888800
2010-09-30,16.048077,11.506169,61362600
2010-10-01,15.894231,11.584055000000001,50370700
2010-10-04,15.740385,11.399958,47667900
2010-10-05,15.942307000000001,11.690269,65116300
2010-10-06,16.346153,11.966415,76960100
2010-10-07,16.461538,12.072627,60942300
2010-10-08,16.625,12.122194,53610300
2010-10-11,16.596153,12.008901,54366300
2010-10-12,16.634615,12.171755000000001,67364400
2010-10-13,16.817307999999997,12.235484,63239100
2010-10-14,16.721153,12.150511999999999,60201400
2010-10-15,16.14423,11.541572,213367300
2010-10-18,15.711538000000001,11.506169,70188600
2010-10-19,15.634615,11.378718,77129100
2010-10-20,15.576923,11.364555000000001,72440700
2010-10-21,15.740385,11.399958,61791200
2010-10-22,15.576923,11.371632,32571500
2010-10-25,15.692307000000001,11.371632,55745800
2010-10-26,15.692307000000001,11.442442999999999,51368400
2010-10-27,15.519231,11.407036999999999,52647900
2010-10-28,15.673077,11.385795,46033900
2010-10-29,15.509615,11.343314,39701300
2010-11-01,15.557692999999999,11.293747,54969600
2010-11-02,15.451923,11.286666,52567200
2010-11-03,15.480769,11.371632,68390800
2010-11-04,15.951923,11.690269,90689200
2010-11-05,16.211538,11.846042,72620400
2010-11-08,16.192307999999997,11.831883,49730800
2010-11-09,16.173077,11.768155,51924800
2010-11-10,16.028847,11.718589999999999,51685600
2010-11-11,15.884615,11.576978,48482300
2010-11-12,15.759615,11.506169,50251700
2010-11-15,15.798077,11.470763999999999,40753300
2010-11-16,15.538461999999999,11.230016,76907000
2010-11-17,15.307692999999999,11.194618,37748300
2010-11-18,15.576923,11.357474,52094100
2010-11-19,15.605769,11.484926,51233000
2010-11-22,15.519231,11.350389,68334900
2010-11-23,15.278846,11.159212,58186900
2010-11-24,15.365385,11.286666,44100200
2010-11-26,15.269231,11.187536999999999,18137700
2010-11-29,15.432692999999999,11.307907,58768100
2010-11-30,15.336538000000001,11.208776,56040100
2010-12-01,15.673077,11.541572,71703000
2010-12-02,16.038462,11.810637,84019600
2010-12-03,16.153847,11.881445,52269700
2010-12-06,16.211538,11.8248,61127400
2010-12-07,16.615385,12.058464,100318200
2010-12-08,16.471153,12.065543,49453200
2010-12-09,16.567307999999997,12.129269,40653200
2010-12-10,17.192307999999997,12.547033,130926300
2010-12-13,17.211538,12.476230000000001,70590600
2010-12-14,17.211538,12.525789999999999,79421200
2010-12-15,17.028847,12.384176,73579500
2010-12-16,17.182692000000003,12.582441000000001,56071900
2010-12-17,17.086538,12.532875,67860600
2010-12-20,17.115385,12.532875,42170500
2010-12-21,17.307692000000003,12.674483,43510400
2010-12-22,17.384615,12.892650999999999,44696200
2010-12-23,17.451923,12.878368,32197200
2010-12-27,17.528847,12.985453999999999,34650700
2010-12-28,17.701923,13.078259,49632900
